name,address,lat,lng,scale,contact,description,source,tags
PLAA DEBAT,"le Village, 65130 ESCONNETS",43.0774122,0.2807868,,05 62 91 34 64,"Nous sommes une famille amoureuse de la nature (2 adultes et 2 enfants, 14 ans et 10 ans), qui crée un lieu de vie dans un village de 50 habitants. Nous habitons au bout d'un hameau de ce village, avec une vue dont on ne se lasse pas chaque jour en la regardant. Pierlo construit notre maison écologique : murs porteurs paille, bioclimatique, passive ; sols et enduits en terre. Il a mis en place la récupération d'eau de pluie et l'assainissement par filtres plantés en s'inspirant du travail de Joseph Országh (http://www.eautarcie.org). Il s'est également intéressé à des principes de bioélectricité. Il aime utiliser dans la mesure du possible des matériaux simples et trouver des idées de manière à ce que notre construction reste accessible. Sandrine travaille dans le domaine de l'accompagnement à la personne et de la communication (courant I. Filliozat). Elle agrandit chaque année le potager pour avoir suffisamment de légumes toute l'année pour la famille et les participants que nous recevons. Chaque année, nous plantons des arbres pour agrandir notre verger (une 100taine d'arbres). Nous réfléchissons à mettre en place des ruches warré pour avoir notre miel et nous sommes sur le point de démarrer une culture familiale de spiruline.  Marion (14 ans), Pierlo et Jules (10 ans) s'occupent de nos deux chevaux en appliquant des principes de l'éthologie. Nous menons notre projet en étroite collaboration avec la famille Blaque, qui construit également un lieu de vie avec maison en paille à 30 min. de chez nous.  Une partie de la semaine, nous travaillons sur la maison et au jardin chez nous, et l'autre partie de la semaine chez Dominique et Patrick. Les maisons et jardins n'ont pas démarré en même temps. Cela permet de pouvoir appréhender des stades différents. Au delà du travail de jardinage et construction, cette collaboration nous a ouvert et continue de nous ouvrir au sens de la relation, du partage et de la communication.  Nous accueillons en général deux personnes. Si cela vous intéresse de participer à notre aventure humaine, n'hésitez pas à nous contacter afin de nous enrichir de nos expériences. Français, esperanto et anglais parlés. Espagnol et allemand : débutant.",caravane,clapas_HAUTEPYRENNEES
HOUNT D'AFFUNDAS,"Ferme de la Coume, 65200 BANJOS",,,,06 68 01 93 51 - hountdaffundas@gmail.com - http://hountdaffundas.blogspot.fr,"Hount d'Affundas est une jeune association qui a pour but de : permettre à tout être humain qui le souhaite de se relier à la Terre nourricière et à la nature, favoriser l’épanouissement des personnes en leur permettant de vivre des expériences dans des lieux préservés et dans le respect du vivant, soutenir et proposer des activités culturelles, agricoles, scientifiques, sociales et de santé ; en lien avec les deux objectifs précédents. En fonction de la saison, vous pourrez participer aux activités suivantes : S’occuper des grands jardins et du troupeau de chèvres (mars à octobre). Eco-constructions de la structure d’accueil (septembre à juin). Accueil d’enfants et/ou d’adultes lors de séjours thématiques (surtout en été). Mais aussi cuisiner, récolter les semences, organiser des jeux, couper du bois, faire du fromage etc… Consultez notre site internet ! Français, anglais, espagnol et allemand parlés. A bientôt !",caravane,clapas_HAUTEPYRENNEES
REMUE MÉNINGES,"Gran carrera, 65150 Anères",43.069541,0.465065,,05 62 39 79 38 - remue.meninges@free.fr - http://remue.meninges.free.fr/Menu.php?Menu=RemueMeninges,café associatif,caravane,clapas_HAUTEPYRENNEES
FERME CAMPAGNOLLE,"34 rue de l’Agriculture, 65310 LABOULERE",43.2086311,0.0799812,,05 82 95 07 56 - denis.vignes@gmail.com - http://campagnolle.fr/,Paysans boulangers (+ bibliothèque libre et gratuite),caravane,clapas_HAUTEPYRENNEES
LES JARDINS DE BIGORRE,"20 bis rue du Pic du Midi, 65390 AURENSAN",43.302462,0.0862974,,05 62 36 33 62 - http://www.jardinsdecocagnemidipyrenees.org/spip.php?article19,"3 hectares de plein champ et 5000 m2 de serres froides des légumes frais et de saison. Nos Jardins disposent aussi d’une serre de multiplication qui permet de produire tous nos plants. Fin 2010, nous avons mis en place un verger sur 1 hectare. Les légumes sont produits sur l’exploitation et récoltés à la main et la composition du panier est fonction de la récolte.",caravane,clapas_HAUTEPYRENNEES
FERME DE ROSALIE,"le bourg, 46400 ST CERE",44.86313,1.84714,,05 65 38 08 39 - 06 11 43 56 41 - cipaj@free.fr,"Je réhabilite une petite ferme familiale dans un petit village typique, dans une très belle région à découvrir (randonnée, flore, patrimoine, histoire...). J'aimerai partager mon projet avec des WWOOFers du monde entier pour un enrichissement mutuel. Mon activité parallèle est l'organisation d'activités éducatives liées à l'environnement et au théâtre. Je vous propose ainsi de venir découvrir et partager mes activités quotidiennes avec les animaux (cheval, âne, chèvres, moutons, cochon...), le potager biologique, les constructions d'abris pour animaux, la traite des chèvres... Français et anglais parlés.",caravane,clapas_LOT
ECOHAMEAU D'ANDRAL,le mas d'andral,44.58426499999999,1.457756,,06 14 14 96 08 - 06 38 77 41 02 - ecohameaudandral@live.fr - http://ecohameaudandral.over-blog.org/,"ecohameau intergénérationnel 25 maison en cours de réalisation 8,5 ha dont 1,5ha constructible! offre: venez nous rejoindre!",caravane,clapas_LOT
PEPINERES POUZERGUES,"Chemin Mouyracs, 46090 PRADINES",44.47331699999999,1.419299,,-,"Ancienne pépinière en bord de rivière, installée sur les terres familiales, disposant de très belles espèces de végétaux, d'une bambouseraie, etc ; mon but est de la transformer, en respectant sa richesse et sa beauté, en ferme biologique et pédagogique et en domaine visitable avec arboretum entre autres. Nos activités principales en ce moment sont du maraichage, l'entretien des animaux et de l'aménagement paysager, mais l'aide aux activités n'étant pas tout, baignades, ballades et soirées feu de camp sont aussi de mises. Cahors (facilement accessible) propose, en été, beaucoup d'activités, spectacles, concerts, marchés de nuit, etc. Nous serions heureux de vous accueillir dans notre paradis, pour partager avec vous savoir-faire, connaissance et vous faire découvrir notre département riche en beauté et en saveur. Français, anglais et espagnol parlés.",caravane,clapas_LOT
FERME DE LA RIVIÈRE,"Route de Sabadel, 46360 ST CERNIN",44.56599600000001,1.605119,,05 65 31 37 14 - tourrildecebas@gmail.com,"Je m'appelle Jean-Luc et avec mon épouse Cathy, nous pratiquons l’agriculture biologique depuis plus de 20 ans. Je travaille à plein temps sur la ferme et Cathy travaille dans son atelier de vannerie situé également sur la ferme où elle fabrique toutes sortes d'objets en osier. Nos familles (de Cathy et moi-même) sont Lotoises et de fait Occitanes depuis de nombreuses générations. Nous sommes bien sûr très attachés à notre culture (danses et musiques traditionnelles, cuisine etc....) et à notre langue qui est l’Occitan. Si vous êtes curieux(se), vous ne manquerez pas de découvrir tout cela qui n' est pas juste du folklore, mais fait partie de notre vie quotidienne. Voici la description sommaire de notre ferme : Petite ferme bio, très diversifiée, quoique spécialisée dans le maraîchage biologique. Élevages : cochons, ânes, volailles. Nous distribuons nos produits en AMAP depuis 2007(AMAP de la Rivière) : voir a ce sujet notre blog où vous pourrez apprendre beaucoup de choses sur notre ferme. En Été nous participons à des marchés locaux et nous vendons à la ferme les récoltes du jour. Toujours en Été, nous organisons avec d'autres fermes bios des environs plusieurs après-midi et soirées de fête avec un repas et un bal traditionnel Occitan. Notre ferme est une découverte de chaque jour, une source de bonheurs que nous aimons partager et faire découvrir. Accueillir des volontaires du monde entier est pour nous une source d’enrichissement mutuel à laquelle nous sommes très attachés. Nous sommes hôtes de WWOOF depuis l'an 2006. Petite note à l'attention des végétariens(es) dont nous savons par expérience qu'ils sont nombreux chez les WWOOFers : Ne soyez pas effarouchés par la photo du jambon ! ! Nous ne mangeons que la viande produite sur notre ferme, et toujours avec modération tellement nous en connaissons la valeur, et bien que nous soyons éleveurs, l'ordinaire de nos repas est la plupart du temps végétal, avec une infinité de délicieuses recettes ! ! ! Nous sommes respectueux des choix de vie de chacun et vous devez vous sentir très libre avec nous par rapport à ce sujet. A bientôt si vous voulez ! Pour nous joindre , vous pouvez envoyer un email , mais nous n' avons pas toujours accès à internet de façon régulière ; si vous ne recevez pas de réponses rapide, n' hésitez pas à nous écrire ou à nous téléphoner entre 13h et 14 heures ou le soir après 20 heures.",caravane,clapas_LOT
LAFARGUE,46400 BANNES,44.810999,1.909735,,05 65 38 93 78,"Je m'appelle Roxane. Je propose de vous accueillir chez moi et de vous faire partager mes activités sur la ferme qui se trouve à environ 10 Km de mon domicile, dans les premiers contreforts du massif central. Nous y faisons pâturer les vaches durant les beaux jours et transformons une partie de leur lait en yaourt et lait cru. Nous distribuons nos produits dans les commerces des villes voisines ainsi que sur les zones touristiques proches de Rocamadour. Ayant de longue journée, je ne peux accueillir que des WWOOFers disposant de leur propre moyen de locomotion pour leur temps libres ! Français et anglais parlés.",caravane,clapas_LOT
MAS D'ANDRAL,46000 VIGAN,48.8571975,0.1467265,,"ecohameaudandral@live.fr - Marie-Laure 04 50 23 89 29, Maité 06 52 56 10 88 - http://ecohameaudandral.over-blog.org/pages/Pour_nous_contacter_-2715955.html","25 maisons bio-climatiques individuelles, une maison commune et des équipements collectifs vont ainsi voir le jour sur un terrain constructible de 1,5 ha. Des potagers, des vergers et d'autres cultures vivrières valoriseront les 7 ha de terres agricoles qui entourent la zone constructible. Nous recherchons : 2 familles pour compléter le groupe porteur du projet, des investisseurs solidaires pour participer au financement des 6 logements sociaux et écologiques. Remboursements échelonnés par le paiement des loyers. Renseignements et contacts: Sylvain 06 75 30 86 70 et Claude 06 38 77 41 02",caravane,clapas_LOT
LE LIEU COMMUN,ST CERE,44.85943899999999,1.892482,,http://lelieucommun.over-blog.com/,"échanges multiculturels, la diffusion de savoirs alternatifs et l’organisation de manifestations. L'Association a aussi pour objet de fédérer et d’accueillir, autour de projets communs, d’autres associations aux objectifs proches. Le local de l’association est aussi un lieu d’accueil convivial avec un café associatif",caravane,clapas_LOT
CAF'CAUSSE,"Le Bourg, 46320 ASSIER",48.86088789999999,0.4561296,,reissa@orange.fr - lecafcausse@gmail.com - http://transitionaupays.eu/le-cafcausse-assier/,café associatif,caravane,clapas_LOT
BAR à T'M,"Rue de la Mairie, 46230 ESCAMPS",44.3376701,1.546402,,05 65 22 66 92 - http://bar-a-themes-escamps.monsite-orange.fr/index.html,-,caravane,clapas_LOT
CENTRE TECHNICO SOCIAL CADURCIEN,"Rue Camille Desmoulins, 46000 CAHORS",44.4617886,1.4546776,,05 65 30 11 99,Garage associatif,caravane,clapas_LOT
ECOLIEU DE SEB,46000 GORSES,46.487663,0.968719,,-,"3 ha de foret, bois de chauffage, piquet, brf, construction ateliers, écurie, bassins de rétention, potager, verger! offre: partage du lieu, possibilité caravane camion yourte, option d'achats si bonne entente! cherche motivés par le taf pour donner vie à ce projet",caravane,clapas_LOT
ECOLAVY,46000 GORSES,46.487663,0.968719,,ecolavy@yahoo.fr,"1ha de terrain bâtiment commun bois enclos pour les animaux jardin, transformations diverses, cueillete confiture pain! donne emplacement pour yourte! cherche personnes motivées!",caravane,clapas_LOT
FERME DE ST FELIX,46800 VALPRIONDE,44.355047,1.108929,,06 52 85 06 12 - lescopinsdabord@gmail.com - http://faistaferme.unblog.fr/2014/01/08/festival-fais-ta-ferme/,Festival fais ta ferme ,caravane,clapas_LOT
LA BERGERIE DES POSSIBLES,"laborie de madame, 46320 ESPEDAILLAC",44.638197,1.772438,,05 81 24 07 38 - http://vivreaunaturel.wix.com/bergeriedespossibles ,commubauté libertaire. Accueil participatif,caravane,clapas_LOT
BARDET,46360 ST CERNIN,44.598868,1.584807,,-,"projet création ferme collective 14ha, maison paille/bois cordé dome en chaux chanvre et terre cru! recherche personnes motivées pour maraichage, arboriculture, élevage, fabrication de fromage, propose 35ha, bati agricole, fromagerie",caravane,clapas_LOT
ATELIER BICHOS NO LIMIT,"le redouillet, 46210 BESSONIES",44.8093069,2.127261,,07 77 04 23 58,atelier artisanat cuir anim,caravane,clapas_TARN
ZAD DU TESTET,@?,,,,http://tantquilyauradesbouilles.wordpress.com/,contre le barrage de sivens,caravane,clapas_TARN
LE JARDIN D'EMERVEILLE,"rue du couchant, 81140 VAOUR",44.07285,1.801892,,05 63 47 77 50,"Jardinier, producteur de plants (légumes, aromatiques, médicinales, fleurs, mais aussi plantes carnivores, succulentes, aquatiques...) je fais aussi des pommades, gelées et sirops de plantes (ortie, sureau, menthe...). Passionné par la botanique, l'ethnobotanique, l'herboristerie, la permaculture et par tout ce qui se rapproche du monde végétal et naturel, je propose aussi des animations, stages et balades sur ces thèmes, ainsi que sur l'utilisation des plantes sauvages en cuisine ou pour se soigner. J'ai pour projet de transformer mon jardin en un lieu d'accueil pédagogique afin de pouvoir vivre et partager pleinement mes passions et expérimenter encore de nouvelles techniques culturales saines et naturelles. Je parle français et un peu anglais",caravane,clapas_TARN
L'ARBRE AUX PANIERS,"Le Muret, 81140 Vaour",44.0380727,1.8047462,,05 81 40 71 03 - 06 89 71 70 42 - noemie.vannerie@gmailcom - http://larbreauxpaniers.blogspot.fr/2013/02/au-jardin-demerveille.html,vannière,caravane,clapas_TARN
LES JARDINS DE LA CAPELLE,81140 PUYCELCI,43.992948,1.710653,,05 63 33 22 06,"Située dans le sud-ouest de la France, le hameau où nous vivons se trouve à 1 heure au nord de Toulouse, sur la commune de Puycelci dans le Tarn. Nous sommes trois personnes à partager l'activité. La ferme est cultivée en agriculture biologique ; l'activité est la production de légumes et fruits diversifiés ; vente directe sur les marchés ; participation à des festivals de musique, théâtre, cirque ; balades avec des ânes et traction animale. Grandes forêts, villages médiévaux, festivals culturels, nombreuses randonnées possibles. Français, anglais et espagnol parlés.",caravane,clapas_TARN
CANDEZE,81140 STE CECILE DU CAYROU,44.00090549999999,1.8074586,,-,"Production de vin biologique. Traction animale pour travailler le sol, pour des raisons à la fois éthiques et écologiques. Vin produit avec un minimum d'ajouts  vigneron sur 3ha en bio et je travaille en traction animale avec 2 chevaux percheron ainsi qu'avec du matériel moderne adapté à la vigne et aux chevaux.",caravane,clapas_TARN
JARDIN DU VIAUR,"Saint Dalmaze, 81190 ST CHRISTOPHE",44.156081,2.033005,,05 63 76 42 36,"Installés depuis 12 ans dans la vallée du Viaur, nous vivons de maraichage, fruits rouge, plants et fleurs... sur un terrain d'un seul tenant de 5 Ha 6, au milieu on y a construit une maison en bois, et matériaux écologiques. L'ensemble de nos productions sont sous certification Qualité France, et porte la mention Nature & progrès. Nous avons choisi la vente directe sur deux marchés locaux. Nous aimerions partager notre vie familiale, et nos activités très variées, nous aimons élever des volailles, avons une chienne et deux chats ! L’environnement est agréable, une grande caravane est disponible près du lac, la maison est grande ouverte aussi... bienvenus. Français, anglais et un peu d’espagnol parlés.",caravane,clapas_TARN
